天津市,184,39.143929903310074,117.21081309155257
周口市,177,33.62374081814082,114.65410194229541
安庆市,176,30.537897817381097,117.0587387721073
唐山市,174,39.6505309225366,118.18345059773411
信阳市,173,32.128582307511664,114.0854909934702
济南市,172,36.68278472716141,117.02496706629023
石家庄市,172,38.048958314615454,114.52208184420766
莱芜市,171,36.23365413364694,117.68466691247161
淮南市,167,32.64281182374795,117.01863886329463
武汉市,165,30.58108412692075,114.31620010268132
襄阳市,165,32.22916859153757,112.25009284837394
随州市,160,31.717857608188574,113.37935836429192
临沂市,158,35.07240907439113,118.34076823661057
宣城市,150,30.951642354295757,118.75209631098257
招远市,142,37.34414587052448,120.40051706224612
潜江,142,30.34311579260133,112.76876801685833
蚌埠市,141,32.92949890669797,117.35707986587582
合肥市,141,31.86694226068694,117.28269909168304
南京市,141,32.05723550180587,118.77807440802562
章丘市,141,36.74488303160097,117.47934537884612
鄂州市,137,30.384439322752247,114.89559404135665
淄博市,137,36.80468485421204,118.05913427786938
咸宁市,135,29.88065675772815,114.30006059206065
仙桃,134,30.293966004922325,113.38744819357841
潍坊市,134,36.71611487305138,119.14263382297052
长治市,133,36.20166438574343,113.12029208572514
铜陵市,132,30.940929694665662,117.81942872880637
秦皇岛市,131,39.945461565897574,119.6043676161184
包头市,130,40.64711942570857,109.84623853249181
常德市,128,29.012148855180815,111.65371813684197
金坛市,128,31.723054180710218,119.51503835097297
沧州市,127,38.297615350325714,116.86380647644208
溧阳市,127,31.42524193101212,119.38283894830988
江门市,126,22.57511678345104,113.07812534115365
滨州市,125,37.405313941825895,117.96829241452845
吕梁市,125,37.52731609696258,111.14315660234801
云浮市,123,22.937975685537467,112.05094595864539
句容市,123,31.932634957798392,119.2070798034428
中山市,121,22.545177514512996,113.42206002079804
孝感市,119,30.927954784200963,113.93573439207124
石嘴山市,116,39.02022328360303,106.37933720152914
黄冈市,114,30.446108937901133,114.9066180465751
日照市,114,35.42022519314436,119.50717994299387
宜昌市,114,30.73275781802591,111.31098109196083
临汾市,114,36.09974544358536,111.53878759640808
宜兴市,114,31.362244911878832,119.79026529658498
昆山市,114,31.32893679549736,120.96580778410554
东营市,113,37.48712115527602,118.58392633307061
黄石市,113,30.21612712771406,115.05068316392396
吉安市,112,27.113847650157084,114.99203871092017
连云港市,112,34.60154896700999,119.17387221741889
克拉玛依市,111,45.59433106670623,84.88118018614405
焦作市,110,35.234607554985935,113.21183588499157
忻州市,110,38.46103057295889,112.72793882880985
张家界市,106,29.124889353219793,110.4816201569677
寿光市,106,37.029891849505624,118.8525335212366
吴江市,106,31.014846587671943,120.63940176616762
九江市,104,29.71963952612237,115.99984802155373
宜春市,104,27.811129895842885,114.40003867155777
泰州市,104,32.47605327483028,119.91960601619071
诸暨市,104,29.69939951698114,120.28143440994458
西宁市,102,36.640738611957964,101.76792098980276
佛山市,102,23.035094840514382,113.1340256353934
抚州市,102,27.954545170269935,116.36091886693136
岳阳市,102,29.378007075474304,113.14619551911636
滁州市,101,32.31735059538377,118.32457035097686
六安市,101,31.75555835519844,116.50525268298414
辽阳市,101,41.27333926556943,123.17245120514733
鞍山市,100,41.118743682153465,123.0077633288837
保定市,99,38.88656454802744,115.49481016907626
常熟市,99,31.669446047798115,120.8314859651577
葫芦岛市,98,40.743029881317504,120.86075764475588
太仓市,98,31.571904296415354,121.15897767248318
河源市,97,23.757250850469006,114.71372147587483
淮安市,97,33.606512739276326,119.03018636465636
福州市,96,26.04712549657293,119.33022110712668
新余市,96,27.82232155862896,114.9471174167892
嘉義,93,None,None
萍乡市,92,27.639544222952306,113.85991703300718
银川市,91,38.50262101187604,106.2064786078384
江阴市,91,31.83742542205119,120.31067896715737
株洲市,90,27.82743292766265,113.13169534107074
深圳市,88,22.546053546205247,114.0259736573215
盘锦市,88,41.14124802295616,122.07322781023007
肇庆市,87,23.078663282928925,112.4796533699162
兰州市,86,36.06422552504259,103.8233054407292
呼和浩特市,86,40.828318873081585,111.6603505200542
那曲,84,31.480679830119627,92.06701836885875
长沙市,84,28.21347823085322,112.9793527876505
南昌市,83,28.689578000141147,115.89352754583604
张家港市,83,31.907812337769094,120.62727852834483
惠州市,82,23.11353985240842,114.41065807997101
清远市,82,23.698468550422163,113.04077334890835
湘潭市,82,27.83509505297878,112.93555563303435
锦州市,82,41.13087887591732,121.14774873823639
揭阳市,81,23.547999466926136,116.37950085538243
汕尾市,81,22.77873050016389,115.3729242893998
益阳市,81,28.58808777988717,112.36654664522563
本溪市,81,41.32583762664885,123.77806236979248
苏州市,81,31.317987367952437,120.61990711548988
无锡市,81,31.57003745192303,120.30545590053595
运城市,80,35.03885947981193,111.00685365308033
台南市,80,38.96584875626212,121.36052796411255
珠海市,79,22.25691464612574,113.56244702618993
常州市,79,31.771396744684242,119.98186101345706
雅安市,78,29.999716337065788,103.00935646634746
东莞市,78,23.043023815368237,113.76343399075655
广州市,78,23.12004910207623,113.30764967515182
龙岩市,78,25.07868543351518,117.01799673877318
漳州市,77,24.517064779808482,117.67620467894616
巴彦淖尔市,77,40.76917990242912,107.42380671968002
香港特别行政区,76,22.29358599327966,114.18612410257077
潮州市,76,23.661811676516503,116.63007599086392
梅州市,76,24.30457060603053,116.12640309836864
金昌市,75,38.51607179953174,102.20812626259014
恩施,75,30.30897851129638,109.517432662322
赣州市,75,25.84529553634676,114.9359090792838
韶关市,75,24.80296031189189,113.5944611074356
昌都,74,31.140575631882083,97.1855815799761
三明市,74,26.270835279362192,117.64219393404412
阳江市,73,21.87151730451877,111.97700975587391
赤峰市,73,42.297112320317325,118.9307611921676
云林县,73,None,None
晋中市,72,37.69336152679759,112.73851439991773
青岛市,71,36.10521490127382,120.38442818368189
绍兴市,71,30.00236458052847,120.59246738555154
乳山市,71,36.976575050290634,121.5297879779459
莱西市,71,36.863636936232474,120.442831050639
曲靖市,70,25.520758142870502,103.78253888802674
朝阳市,70,41.57182766785653,120.44616270273576
郑州市,70,34.756610064140254,113.64964384986449
汕头市,69,23.383908453269196,116.72865028834109
胶南市,68,35.852858378346085,119.85631005027705
莆田市,67,25.448450136734262,119.07773096395962
厦门市,67,24.489230612469232,118.10388604566381
太原市,67,37.89027705396754,112.5508635890553
胶州市,67,36.24803145848278,119.95942122689219
渭南市,66,34.5023579758288,109.48393269657977
景德镇市,66,29.303562768448288,117.18652262527252
洛阳市,66,34.65736781765111,112.44752476895121
茂名市,66,21.66822571882161,110.93124533067585
泉州市,66,24.901652383991102,118.60036234322938
十堰市,66,32.636994339468124,110.80122891676038
盐城市,66,33.379861877120995,120.14887181793894
马鞍山市,64,31.688528158880025,118.515881846623
北京市,63,39.92998577808024,116.39564503787867
保山市,62,25.120489196190352,99.17799561327821
海口市,62,20.022071276952243,110.3308018483363
承德市,62,40.992521052457136,117.93382245583847
屏东县,61,26.10705674357276,119.30846756124312
蓬莱市,61,37.66116041083425,120.86269428183942
海门市,61,31.956038868177135,121.31247014367143
大同市,60,40.11374449970518,113.29050867308048
威海市,59,37.52878708125143,122.09395836580605
鹰潭市,59,28.241309597181967,117.03545018601243
朔州市,59,39.33767196622064,112.47992772666272
彰化县,59,26.632603089127695,109.04292985822157
莱州市,59,37.19040137439831,120.001343529444
金华市,58,29.10289910539069,119.65257570368145
平度市,58,36.78855004713476,119.95106201677129
西安市,57,34.277799897830626,108.95309827919623
温州市,57,28.002837594041246,120.6906347337091
阳泉市,57,37.86952949322259,113.56923760163296
二连浩特市,57,43.4177804582257,111.9661784137779
德宏,56,24.441239663007963,98.58943428740686
攀枝花市,56,26.587571257108653,101.72242315249032
三门峡市,56,34.783319941049726,111.1812620932674
上饶市,56,28.457622553937274,117.95546387714894
湛江市,56,21.257463103764316,110.36506726285033
阜新市,55,42.01925010706022,121.66082212856833
高雄市,55,32.03623661318253,80.45048607500866
咸阳市,54,34.34537299599856,108.70750927819563
北海市,54,21.472718235009687,109.12262791919323
南投县,54,None,None
台中市,54,26.09119352847268,119.3376332612431
库尔勒,54,41.705499905673676,85.70941760173511
玉溪市,53,24.370447134438425,102.54506789248256
杭州市,53,30.259244461536102,120.2193754157201
大连市,53,38.94870993830429,121.59347778143518
嘉峪关市,52,39.80239732673353,98.281634585257
眉山市,52,30.06111507994454,103.84142956286796
南通市,52,32.014664540823446,120.87380095093022
澳门,51,22.204117988443336,113.55751910182492
衡阳市,51,26.89816441535812,112.58381881071617
烟台市,51,37.53656156285964,121.30955503008511
湖州市,50,30.877925155690896,120.13724316328172
南平市,50,26.643626474197838,118.18188294866125
永州市,50,26.435971646759207,111.61464768615666
澎湖县,50,30.87532711771733,121.13156576447413
神农架,50,31.749220421365074,110.69779182203351
昆明市,49,25.049153100453157,102.71460113878045
昭通市,49,27.340632963635457,103.72502065573349
晋城市,49,35.49983446722556,112.86733275750684
成都市,48,30.679942845419564,104.06792346330406
德阳市,48,31.131139652701417,104.40239781824484
迪庆,48,27.831029461167333,99.7136815988831
内江市,48,29.599461534774647,105.07305599171474
嘉兴市,48,30.77399223958183,120.76042769895746
金门,48,24.453685081792575,118.37977240589971
达州市,47,31.214198858944734,107.49497344658866
乐山市,47,29.600957611095073,103.76082423877176
西双版纳,47,22.00943300223615,100.80303827521057
衢州市,47,28.95691044753569,118.87584165150854
镇江市,47,32.20440944359928,119.45583540512952
苗栗县,47,None,None
黄山市,46,29.73443485616307,118.29356963200213
芜湖市,46,31.36601978754301,118.38410842322828
沈阳市,46,41.808644783515746,123.43279092160505
阿拉善盟,46,38.84307526440767,105.69568287112703
扬州市,45,32.40850525456844,119.42777755116975
即墨市,45,36.48790860159858,120.52110561990881
铜川市,44,34.90836769638356,108.96806701340064
抚顺市,44,41.8773038295909,123.92981976705381
广元市,42,32.441040158428244,105.81968693999652
绵阳市,42,31.50470125806144,104.70551897529307
怒江傈,42,25.860676978165355,98.85993204248207
丹东市,42,40.1290228266375,124.33854311476908
乌海市,42,39.683177006785236,106.83199909716231
宜宾市,41,28.76967479626591,104.63301906152529
娄底市,41,27.741073302349072,111.99639635657
三亚市,41,18.257775914897483,109.52277128135884
资阳市,40,30.13219143395195,104.63593030167381
自贡市,40,29.359156889475667,104.77607133936438
张家口市,40,40.81118849110306,114.89378153032918
拉萨市,39,29.662557062056536,91.11189089598402
遂宁市,39,30.55749135037996,105.56488779226322
宁波市,39,29.885258965918055,121.57900597258933
新竹市,39,None,None
临沧市,38,23.887806103773013,100.09261291372643
上海市,38,31.24916171001514,121.48789948569473
荣成市,38,37.128686091876,122.40692581531741
甘孜,37,30.055144114355528,101.96923206306379
南充市,37,30.800965168237234,106.10555398379239
齐齐哈尔市,37,47.34769981336638,123.9872889421725
广安市,36,30.4639838878878,106.63572033136818
泸州市,35,28.895929803860103,105.44397028920636
邵阳市,35,27.236811244922414,111.46152540355403
营口市,35,40.66865106647352,122.23339137079269
鄂尔多斯市,35,39.81648956060153,109.99370625145134
宝鸡市,34,34.36408080974784,107.17064545238307
丽江市,34,26.875351089481363,100.22962839887937
延安市,34,36.60332035226031,109.50050975696925
哈尔滨市,34,45.7732246332393,126.65771685544611
巴中市,33,31.869189159159983,106.75791584175442
基隆市,32,22.333114910045328,114.17171079066793
山南,32,29.229026931718007,91.75064387441162
长春市,32,43.89833760709784,125.31364242720072
贵阳市,31,26.62990674144093,106.7091770961758
凉山,31,27.89239290366571,102.25959080320287
丽水市,31,28.4562995521443,119.92957584318849
吉林市,31,43.87198833435933,126.56454398883335
红河哈尼族,30,23.367717516498995,103.3840647571592
遵义市,30,27.699961377076246,106.93126031648453
台州市,30,28.668283285674367,121.44061293593727
呼伦贝尔市,30,49.201636054604336,119.76082179399947
义乌市,30,29.30644391183944,120.06729564866686
楚雄,29,24.880252472650806,101.3286379991764
林芝,29,29.666940625813243,94.34998545824439
锡林郭勒盟,29,43.93970484232425,116.02733968895716
阿里,28,30.404556588325356,81.10766868948997
香格里拉,24,27.907357820428466,99.83159925643882
巢湖市,22,31.608732547545824,117.88049041703327
柳州市,22,24.329053352467223,109.42240181015114
桃园县,22,22.538702149077473,113.92886979613314
新北市,22,None,None
文山,20,23.416009535072305,104.03093981246279
兴安盟,20,46.08375706518232,122.04816651406564
临安市,20,30.20768376578415,119.35029466683905
南宁市,18,22.80649293560261,108.29723355586638
桂林市,17,25.262901245955238,110.26092014748276
花莲县,17,19.437612087581975,110.47660228796693
